id,accid,canonical,authorship,taxon_rank,class,order,family,genus,subgenus,species,infraspecies,source,flags,valid,source_code,source_valid_code,type,marine,status
6750,6718,Heterocrypta Maltzami,"Miers, 1881",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,Maltzami,NA,WORMS,NA,FALSE,238032,442261,synonym,1,superseded combination
6751,6718,Heterocrypta Marionis,"A. Milne-Edwards, 1882",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,Marionis,NA,WORMS,NA,FALSE,107363,442261,synonym,1,junior subjective synonym
6752,7010,Heterocrypta noordendei,"Capart, 1951",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,noordendei,NA,WORMS,NA,FALSE,453353,241091,synonym,1,superseded combination
6753,6727,Heterocrypta petrosa,"Klunzinger, 1906",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,petrosa,NA,WORMS,NA,FALSE,220555,442269,synonym,1,superseded combination
6754,6677,Heterocrypta tommasii,"Rodrigues da Costa, 1959",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,tommasii,NA,WORMS,NA,FALSE,453354,442246,synonym,1,superseded combination
6755,6700,Heterocrypta transitans,"Ortmann, 1893",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,transitans,NA,WORMS,NA,FALSE,453355,442259,synonym,1,superseded combination
6756,0,Hispidolambrus mironovi,"(Zarenkov, 1990)",Species,Malacostraca,Decapoda,Parthenopidae,Hispidolambrus,NA,mironovi,NA,WoRMS,NA,TRUE,442286,NA,accepted,1,accepted
6757,0,Hypolambrus hyponcus,"(Stimpson, 1871)",Species,Malacostraca,Decapoda,Parthenopidae,Hypolambrus,NA,hyponcus,NA,WoRMS,NA,TRUE,442287,NA,accepted,1,accepted
6758,0,Lambrachaeus ramifer,"Alcock, 1895",Species,Malacostraca,Decapoda,Parthenopidae,Lambrachaeus,NA,ramifer,NA,WoRMS,NA,TRUE,217308,NA,accepted,1,accepted
6759,7000,Lambrus affinis heraldicus,"Paulson, 1875",Subspecies,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,affinis,heraldicus,WORMS,NA,FALSE,456234,442329,synonym,1,junior subjective synonym
6760,7000,Lambrus affinis,"A. Milne-Edwards, 1872",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,affinis,NA,WORMS,NA,FALSE,453568,442329,synonym,1,junior subjective synonym
6761,6663,Lambrus agonus,"Stimpson, 1871",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,agonus,NA,WORMS,NA,FALSE,453569,442238,synonym,1,superseded combination
6762,6717,Lambrus angulifrons,"(Latreille, 1825)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,angulifrons,NA,WORMS,NA,FALSE,246324,442260,synonym,1,superseded combination
6763,6997,Lambrus (Rhinolambrus) armatus,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Rhinolambrus,armatus,NA,WORMS,NA,FALSE,453557,442326,synonym,1,junior subjective synonym
6764,7015,Lambrus aylthoni,"Righi, 1965",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,aylthoni,NA,WORMS,NA,FALSE,453570,442338,synonym,1,junior subjective synonym
6765,6973,Lambrus (Parthenolambrus) beaumonti,"Alcock, 1895",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Parthenolambrus,beaumonti,NA,WORMS,NA,FALSE,453549,442307,synonym,1,superseded combination
6766,6973,Lambrus beaumonti,"Alcock, 1895",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,beaumonti,NA,WORMS,NA,FALSE,210129,442307,synonym,1,superseded combination
6767,6959,Lambrus (Parthenopoides) bicarinatus,"Miers, 1881",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Parthenopoides,bicarinatus,NA,WORMS,NA,FALSE,453545,442300,synonym,1,junior subjective synonym
6768,6974,Lambrus (Pseudolambrus) bicornis,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Pseudolambrus,bicornis,NA,WORMS,NA,FALSE,453550,442308,synonym,1,superseded combination
6769,6976,Lambrus (Rhinolambrus) bispinosus,"Rathbun, 1902",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Rhinolambrus,bispinosus,NA,WORMS,NA,FALSE,453558,442310,synonym,1,superseded combination
6770,6990,Lambrus (Pseudolambrus) calappoides var. alcocki,"Laurie, 1906",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,Pseudolambrus,calappoides,var. alcocki,WORMS,NA,FALSE,456233,442320,synonym,1,junior subjective synonym
6771,6977,Lambrus (Pseudolambrus) calappoides,"(Adams & White, 1849)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Pseudolambrus,calappoides,NA,WORMS,NA,FALSE,456097,220563,synonym,1,superseded combination
6772,6977,Lambrus calappoides,"(Adams & White, 1849)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,calappoides,NA,WORMS,NA,FALSE,210131,220563,synonym,1,superseded combination
6773,6719,Lambrus carenatus,"H. Milne Edwards, 1834",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,carenatus,NA,WORMS,NA,FALSE,453571,442263,synonym,1,unaccepted
6774,6719,Lambrus (Platylambrus) carinatus var. alcocki,"Laurie, 1906",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,Platylambrus,carinatus,var. alcocki,WORMS,NA,FALSE,459193,442263,synonym,1,junior subjective synonym
6775,6719,Lambrus (Platylambrus) carinatus,"(H. Milne Edwards, 1834)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Platylambrus,carinatus,NA,WORMS,NA,FALSE,459192,442263,synonym,1,unaccepted
6776,6719,Lambrus carinatus,"(H. Milne Edwards, 1834)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,carinatus,NA,WORMS,NA,FALSE,210127,442263,synonym,1,superseded combination
6777,6975,Lambrus (Pseudolambrus) confragosus var. bidentatus,"Flipse, 1930",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,Pseudolambrus,confragosus,var. bidentatus,WORMS,NA,FALSE,453551,442309,synonym,1,superseded combination
6778,6978,Lambrus (Parthenolambrus) confragosus,"Calman, 1900",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Parthenolambrus,confragosus,NA,WORMS,NA,FALSE,453542,442311,synonym,1,superseded combination
6779,6978,Lambrus (Pseudolambrus) confragosus,"Calman, 1900",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Pseudolambrus,confragosus,NA,WORMS,NA,FALSE,1427538,442311,synonym,1,superseded combination
6780,6991,Lambrus contrarius,"(Herbst, 1804)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,contrarius,NA,WORMS,NA,FALSE,1582048,442321,synonym,1,superseded combination
6781,6995,Lambrus (Rhinolambrus) coronifer,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Rhinolambrus,coronifer,NA,WORMS,NA,FALSE,453559,442324,synonym,1,junior subjective synonym
6782,6970,Lambrus crenulatus,"de Saussure, 1857",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,crenulatus,NA,WORMS,NA,FALSE,453572,422030,synonym,1,junior subjective synonym
6783,6665,Lambrus curvispinus,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,curvispinus,NA,WORMS,NA,FALSE,453573,442239,synonym,1,superseded combination
6784,6992,Lambrus (Rhinolambrus) cybelis,"Alcock, 1895",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Rhinolambrus,cybelis,NA,WORMS,NA,FALSE,455398,442322,synonym,1,superseded combination
6785,6991,Lambrus deflexifrons,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,deflexifrons,NA,WORMS,NA,FALSE,453574,442321,synonym,1,junior subjective synonym
6786,6962,Lambrus depressiusculus,"Stimpson, 1871",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,depressiusculus,NA,WORMS,NA,FALSE,453575,442303,synonym,1,superseded combination
6787,6721,Lambrus (Platylambrus) echinatus var. granulosus,"Flipse, 1930",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,Platylambrus,echinatus,var. granulosus,WORMS,NA,FALSE,459195,442264,synonym,1,junior subjective synonym
6788,6721,Lambrus (Platylambrus) echinatus,"(Herbst, 1790)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Platylambrus,echinatus,NA,WORMS,NA,FALSE,459194,442264,synonym,1,superseded combination
6789,6721,Lambrus echinatus,"(Herbst, 1790)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,echinatus,NA,WORMS,NA,FALSE,1582049,442264,synonym,1,superseded combination
6790,6719,Lambrus edwardsii,"Gerstaecker, 1856",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,edwardsii,NA,WORMS,NA,FALSE,453576,442263,synonym,1,unaccepted
6791,6891,Lambrus (Parthenopoides) erosus,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Parthenopoides,erosus,NA,WORMS,NA,FALSE,453546,442234,synonym,1,superseded combination
6792,6893,Lambrus excavatus,"Stimpson, 1871",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,excavatus,NA,WORMS,NA,FALSE,453577,442294,synonym,1,superseded combination
6793,7014,Lambrus (Parthenolambrus) exilipes,"Rathbun, 1894",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Parthenolambrus,exilipes,NA,WORMS,NA,FALSE,453543,442336,synonym,1,superseded combination
6794,7033,Lambrus (Parthenopoides) expansus,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Parthenopoides,expansus,NA,WORMS,NA,FALSE,453544,442344,synonym,1,superseded combination
6795,7015,Lambrus fraterculus,"Stimpson, 1871",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,fraterculus,NA,WORMS,NA,FALSE,453578,442338,synonym,1,superseded combination
6796,6882,Lambrus frons-acutis,"Lockington, 1877",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,frons-acutis,NA,WORMS,NA,FALSE,453579,447901,synonym,1,junior subjective synonym
6797,6995,Lambrus gracilis,"Dana, 1852",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,gracilis,NA,WORMS,NA,FALSE,453580,442324,synonym,1,junior subjective synonym
6798,6967,Lambrus granulatus,"Kingsley, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,granulatus,NA,WORMS,NA,FALSE,453581,422028,synonym,1,superseded combination
6799,6963,Lambrus Guérini,"de Brito Capello, 1871",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,Guérini,NA,WORMS,NA,FALSE,453583,442304,synonym,1,superseded combination
6800,6981,Lambrus harpax,"Adams & White, 1848",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,harpax,NA,WORMS,NA,FALSE,454464,442312,synonym,1,superseded combination
6801,7014,Lambrus hassleri,"Faxon, 1893",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,hassleri,NA,WORMS,NA,FALSE,453584,442336,synonym,1,junior subjective synonym
6802,6994,Lambrus (Platylambrus) hayamaensis,"T. Sakai, 1965",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Platylambrus,hayamaensis,NA,WORMS,NA,FALSE,453548,442323,synonym,1,superseded combination
6803,6985,Lambrus (Pseudolambrus) hepatoconus var. longispinosus,"Flipse, 1930",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,Pseudolambrus,hepatoconus,var. longispinosus,WORMS,NA,FALSE,453554,442315,synonym,1,superseded combination
6804,6982,Lambrus (Pseudolambrus) hepatoconus,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Pseudolambrus,hepatoconus,NA,WORMS,NA,FALSE,453552,442313,synonym,1,superseded combination
6805,6959,Lambrus hexacanthus,"Costa & Costa, 1840",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,hexacanthus,NA,WORMS,NA,FALSE,453585,442300,synonym,1,unaccepted
6806,6719,Lambrus Holdsworthi,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,Holdsworthi,NA,WORMS,NA,FALSE,453586,442263,synonym,1,junior subjective synonym
6807,6669,Lambrus (Aulacolambrus) hoplonotus typicus,"Ortmann, 1894",Subspecies,Malacostraca,Decapoda,Parthenopidae,Lambrus,Aulacolambrus,hoplonotus,typicus,WORMS,NA,FALSE,456232,410797,synonym,1,unaccepted
6808,6666,Lambrus (Aulacolambrus) hoplonotus var. dentifrons,"Ortmann, 1894",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,Aulacolambrus,hoplonotus,var. dentifrons,WORMS,NA,FALSE,453537,442240,synonym,1,superseded combination
6809,6668,Lambrus hoplonotus var. granulosus,"Miers, 1879",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,hoplonotus,var. granulosus,WORMS,NA,FALSE,453582,442241,synonym,1,superseded combination
6810,6671,Lambrus hoplonotus var. longioculis,"Miers, 1879",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,hoplonotus,var. longioculis,WORMS,NA,FALSE,453595,442242,synonym,1,superseded combination
6811,6668,Lambrus hoplonotus var. planifrons,"Miers, 1879",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,hoplonotus,var. planifrons,WORMS,NA,FALSE,453604,442241,synonym,1,junior subjective synonym
6812,6669,Lambrus (Aulacolambrus) hoplonotus,"(Adams & White, 1849)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Aulacolambrus,hoplonotus,NA,WORMS,NA,FALSE,456096,410797,synonym,1,superseded combination
6813,6669,Lambrus hoplonotus,"Adams & White, 1849",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,hoplonotus,NA,WORMS,NA,FALSE,210130,410797,synonym,1,superseded combination
6814,7017,Lambrus humbertii,"Costa, 1838",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,humbertii,NA,WORMS,NA,FALSE,453587,442337,synonym,1,unaccepted
6815,6757,Lambrus hyponcus,"Stimpson, 1871",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,hyponcus,NA,WORMS,NA,FALSE,453588,442287,synonym,1,superseded combination
6816,6997,Lambrus (Rhinolambrus) inconspicuus,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Rhinolambrus,inconspicuus,NA,WORMS,NA,FALSE,453560,442326,synonym,1,junior subjective synonym
6817,6722,Lambrus intermedius,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,intermedius,NA,WORMS,NA,FALSE,453589,442265,synonym,1,junior subjective synonym
6818,6724,Lambrus Jourdainii,"de Brito Capello, 1871",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,Jourdainii,NA,WORMS,NA,FALSE,453590,442267,synonym,1,junior subjective synonym
6819,6722,Lambrus laciniatus enoshimanus,"Parisi, 1915",Subspecies,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,laciniatus,enoshimanus,WORMS,NA,FALSE,456235,442265,synonym,1,junior subjective synonym
6820,6722,Lambrus laciniatus,"(De Haan, 1839)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,laciniatus,NA,WORMS,NA,FALSE,456094,442265,synonym,1,superseded combination
6821,6924,Lambrus laevicarpus,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,laevicarpus,NA,WORMS,NA,FALSE,453591,442298,synonym,1,junior subjective synonym
6822,6995,Lambrus lamellifrons,"Adams & White, 1848",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,lamellifrons,NA,WORMS,NA,FALSE,453592,442324,synonym,1,junior subjective synonym
6823,6995,Lambrus lamelliger,"White, 1847",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,lamelliger,NA,WORMS,NA,FALSE,210132,442324,synonym,1,superseded combination
6824,7000,Lambrus (Rhinolambrus) latifrons,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Rhinolambrus,latifrons,NA,WORMS,NA,FALSE,453561,442329,synonym,1,junior subjective synonym
6825,6719,Lambrus latirostris,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,latirostris,NA,WORMS,NA,FALSE,453593,442263,synonym,1,unaccepted
6826,6671,Lambrus (Aulacolambrus) lecanora,"Ortmann, 1894",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Aulacolambrus,lecanora,NA,WORMS,NA,FALSE,453538,442242,synonym,1,junior subjective synonym
6827,6711,Lambrus (Thyrolambrus) leprosus,"Nobili, 1906",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Thyrolambrus,leprosus,NA,WORMS,NA,FALSE,453567,442229,synonym,1,superseded combination
6828,6996,Lambrus lippus,"Lanchester, 1902",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,lippus,NA,WORMS,NA,FALSE,453594,442325,synonym,1,superseded combination
6829,6984,Lambrus (Pseudolambrus) lobatus,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Pseudolambrus,lobatus,NA,WORMS,NA,FALSE,453553,442314,synonym,1,superseded combination
6830,6924,Lambrus longimanus,"(Linnaeus, 1758)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,longimanus,NA,WORMS,NA,FALSE,1582047,442298,synonym,1,superseded combination
6831,6997,Lambrus longispinus,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,longispinus,NA,WORMS,NA,FALSE,453562,442326,synonym,1,superseded combination
6832,6970,Lambrus lupoides,"White, 1847",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,lupoides,NA,WORMS,NA,FALSE,453596,422030,synonym,1,nomen nudum
6833,7017,Lambrus macrochelos,"(Herbst, 1790)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,macrochelos,NA,WORMS,NA,FALSE,246526,442337,synonym,1,superseded combination
6834,6959,Lambrus massena var. atlanticus,"Miers, 1881",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,massena,var. atlanticus,WORMS,NA,FALSE,459196,442300,synonym,1,unaccepted
6835,6959,Lambrus massena var. goreensis,"Miers, 1881",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,massena,var. goreensis,WORMS,NA,FALSE,459197,442300,synonym,1,unaccepted
6836,6959,Lambrus massena var. spinifer,"Miers, 1881",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,massena,var. spinifer,WORMS,NA,FALSE,459198,442300,synonym,1,unaccepted
6837,6959,Lambrus massena,"P. Roux, 1830",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,massena,NA,WORMS,NA,FALSE,246325,442300,synonym,1,superseded combination
6838,7017,Lambrus mediterraneus,"P. Roux, 1828",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,mediterraneus,NA,WORMS,NA,FALSE,453597,442337,synonym,1,junior subjective synonym
6839,6970,Lambrus melanodactylus,"Desbonne in Desbonne & Schramm, 1867",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,melanodactylus,NA,WORMS,NA,FALSE,453598,422030,synonym,1,unaccepted
6840,7018,Lambrus meridionalis,"Boschi, 1965",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,meridionalis,NA,WORMS,NA,FALSE,453599,442340,synonym,1,superseded combination
6841,7017,Lambrus Miersii,"A. Milne-Edwards & Bouvier, 1898",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,Miersii,NA,WORMS,NA,FALSE,453600,442337,synonym,1,junior subjective synonym
6842,6717,Lambrus montgrandis,"P Roux, 1830",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,montgrandis,NA,WORMS,NA,FALSE,453601,442260,synonym,1,junior subjective synonym
6843,6996,Lambrus (Rhinolambrus) montiger,"Nobili, 1906",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Rhinolambrus,montiger,NA,WORMS,NA,FALSE,453563,442325,synonym,1,junior subjective synonym
6844,6991,Lambrus (Rhinolambrus) naso,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Rhinolambrus,naso,NA,WORMS,NA,FALSE,453564,442321,synonym,1,junior subjective synonym
6845,6892,Lambrus nodosus,"Jacquinot in Jacquinot & Lucas, 1853",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,nodosus,NA,WORMS,NA,FALSE,453602,442293,synonym,1,unaccepted
6846,6924,Lambrus (Lambrus) ornatus,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Lambrus,ornatus,NA,WORMS,NA,FALSE,453541,442298,synonym,1,junior subjective synonym
6847,7000,Lambrus pelagicus,"Rüppell, 1830",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,pelagicus,NA,WORMS,NA,FALSE,210128,442329,synonym,1,superseded combination
6848,6961,Lambrus (Rhinolambrus) petalophorus,"Alcock, 1895",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Rhinolambrus,petalophorus,NA,WORMS,NA,FALSE,453565,442302,synonym,1,superseded combination
6849,6667,Lambrus pisoides,"Adams & White, 1848",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,pisoides,NA,WORMS,NA,FALSE,453603,410799,synonym,1,junior subjective synonym
6850,7020,Lambrus pourtalesii,"Stimpson, 1871",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,pourtalesii,NA,WORMS,NA,FALSE,453605,442342,synonym,1,superseded combination
6851,6723,Lambrus (Oncodolambrus) praedator,"De Man, 1906",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Oncodolambrus,praedator,NA,WORMS,NA,FALSE,454204,442266,synonym,1,superseded combination
6852,6724,Lambrus prensor,"(Herbst, 1796)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,prensor,NA,WORMS,NA,FALSE,1582054,442267,synonym,1,superseded combination
6853,6736,Lambrus (Parthenopoides) pteromerus,"Ortmann, 1893",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Parthenopoides,pteromerus,NA,WORMS,NA,FALSE,453547,442278,synonym,1,superseded combination
6854,6676,Lambrus pugilator,"A. Milne-Edwards, 1873",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,pugilator,NA,WORMS,NA,FALSE,453606,442245,synonym,1,superseded combination
6855,6894,Lambrus pulchellus,"A. Milne-Edwards, 1868",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,pulchellus,NA,WORMS,NA,FALSE,453607,442295,synonym,1,superseded combination
6856,6717,Lambrus pumilus,"A Costa in Hope, 1851",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,pumilus,NA,WORMS,NA,FALSE,453608,442260,synonym,1,junior subjective synonym
6857,6719,Lambrus quemvis,"(Stebbing, 1917)",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,quemvis,NA,WORMS,NA,FALSE,210133,442263,synonym,1,superseded combination
6858,7000,Lambrus rhombicus,"Dana, 1851",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,rhombicus,NA,WORMS,NA,FALSE,453609,442329,synonym,1,junior subjective synonym
6859,6959,Lambrus rugosus,"Stimpson, 1857",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,rugosus,NA,WORMS,NA,FALSE,453610,442300,synonym,1,junior subjective synonym
6860,7004,Lambrus rumphii,"Bleeker, 1856",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,rumphii,NA,WORMS,NA,FALSE,453611,442333,synonym,1,unaccepted
6861,6988,Lambrus (Parthenope) sandrockii,"Haswell, 1880",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Parthenope,sandrockii,NA,WORMS,NA,FALSE,453612,442318,synonym,1,superseded combination
6862,6667,Lambrus sculptus,"A. Milne-Edwards, 1872",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,sculptus,NA,WORMS,NA,FALSE,453613,410799,synonym,1,junior subjective synonym
6863,6719,Lambrus serratus var. mosambicana,"Bianconi, 1851",Variety,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,serratus,var. mosambicana,WORMS,NA,FALSE,459199,442263,synonym,1,junior subjective synonym
6864,6970,Lambrus serratus,"H. Milne Edwards, 1834",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,serratus,NA,WORMS,NA,FALSE,453614,422030,synonym,1,superseded combination
6865,6959,Lambrus setubalensis,"de Brito Capello, 1866",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,NA,setubalensis,NA,WORMS,NA,FALSE,453615,442300,synonym,1,junior subjective synonym
6866,6667,Lambrus (Aulacolambrus) sibogae,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Lambrus,Aulacolambrus,sibogae,NA,WORMS,NA,FALSE,453539,410799,synonym,1,junior subjective synonym
