Family,Genus,Subgenus,ScientificName,Species,SubSpecies,taxonRank_gbif,taxonomicStatus_gbif,taxonRank_corr,AphiaID,Match type,Qualitystatus,Taxon status,ScientificName,Authority,AphiaID_accepted,ScientificName_accepted,Authority_accepted,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,isMarine,isBrackish,isFresh,isTerrestrial,valid_AphiaID,reason_excluded,reason_included,match,comments,link
"""Gecarcinucidae""","""Oziotelphusa""",NA,"""Oziotelphusa wagrakarowensis""","""wagrakarowensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440695,exact,Checked by Taxonomic Editor,accepted,Oziotelphusa wagrakarowensis,"(Rathbun, 1904)",440695,Oziotelphusa wagrakarowensis,"(Rathbun, 1904)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Oziotelphusa,,wagrakarowensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Goneplacidae""","""Singhaplax""",NA,"""Singhaplax nipponensis""","""nipponensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,no authorship,,by hand,not recognized by worms,
"""Gecarcinucidae""","""Sundathelphusa""",NA,"""Sundathelphusa cavernicola""","""cavernicola""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",440838,exact,Checked by Taxonomic Editor,accepted,Sundathelphusa cavernicola,"(Takeda, 1983)",440838,Sundathelphusa cavernicola,"(Takeda, 1983)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sundathelphusa,,cavernicola,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Austrothelphusa""",NA,"""Austrothelphusa angustifrons""","""angustifrons""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440596,exact,Checked by Taxonomic Editor,accepted,Austrothelphusa angustifrons,"(A. Milne-Edwards, 1869)",440596,Austrothelphusa angustifrons,"(A. Milne-Edwards, 1869)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,,angustifrons,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Gecarcinucus""",NA,"""Gecarcinucus edwardsi""","""edwardsi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440537,exact,Checked by Taxonomic Editor,accepted,Gecarcinucus edwardsi,"Alcock, 1909",440537,Gecarcinucus edwardsi,"Alcock, 1909",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Gecarcinucus,,edwardsi,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Phricotelphusa""",NA,"""Phricotelphusa limula""","""limula""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440566,exact,Checked by Taxonomic Editor,accepted,Phricotelphusa limula,"(Hilgendorf, 1882)",440566,Phricotelphusa limula,"(Hilgendorf, 1882)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Phricotelphusa,,limula,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Terrathelphusa""",NA,"""Terrathelphusa loxophthalma""","""loxophthalma""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",440865,exact,Checked by Taxonomic Editor,accepted,Terrathelphusa loxophthalma,"(de Man, 1892)",440865,Terrathelphusa loxophthalma,"(de Man, 1892)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Terrathelphusa,,loxophthalma,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Dorippidae""","""Sodakus""",NA,"""Sodakus mexicanus""","""mexicanus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Aethridae""","""Prehepatus""",NA,"""Prehepatus harrisi""","""harrisi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Gecarcinucidae""","""Maydelliathelphusa""",NA,"""Maydelliathelphusa harpax""","""harpax""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440555,exact,Checked by Taxonomic Editor,accepted,Maydelliathelphusa harpax,"(Alcock, 1909)",440555,Maydelliathelphusa harpax,"(Alcock, 1909)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Maydelliathelphusa,,harpax,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Oziothelphusa""",NA,"""Oziothelphusa stricta""","""stricta""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440694,phonetic,Checked by Taxonomic Editor,accepted,Oziotelphusa stricta,"P.K.L. Ng & Tay, 2001",440694,Oziotelphusa stricta,"P.K.L. Ng & Tay, 2001",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Oziotelphusa,,stricta,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Austrothelphusa""",NA,"""Austrothelphusa wasselli""","""wasselli""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440602,exact,Checked by Taxonomic Editor,accepted,Austrothelphusa wasselli,"(Bishop, 1963)",440602,Austrothelphusa wasselli,"(Bishop, 1963)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,,wasselli,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Sahyadriana""",NA,"""Sahyadriana triangulus""","""triangulus""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",1262210,exact,Checked by Taxonomic Editor,accepted,Sahyadriana triangulus,"(Pati & R.M. Sharma, 2014)",1262210,Sahyadriana triangulus,"(Pati & R.M. Sharma, 2014)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sahyadriana,,triangulus,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Ghatiana""",NA,"""Ghatiana aurantiaca""","""aurantiaca""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",877902,exact,Checked by Taxonomic Editor,accepted,Ghatiana aurantiaca,"Pati & R.M. Sharma, 2014",877902,Ghatiana aurantiaca,"Pati & R.M. Sharma, 2014",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Ghatiana,,aurantiaca,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Ghatiana""",NA,"""Ghatiana hyacintha""","""hyacintha""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",877903,exact,Checked by Taxonomic Editor,accepted,Ghatiana hyacintha,"Pati & R.M. Sharma, 2014",877903,Ghatiana hyacintha,"Pati & R.M. Sharma, 2014",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Ghatiana,,hyacintha,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Goneplacidae""","""Pycnoplax""",NA,"""Pycnoplax suruguensis""","""suruguensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440990,phonetic,Checked by Taxonomic Editor,accepted,Pycnoplax surugensis,"(Rathbun, 1932)",440990,Pycnoplax surugensis,"(Rathbun, 1932)",Animalia,Arthropoda,Malacostraca,Decapoda,Goneplacidae,Pycnoplax,,surugensis,,1,0,0,0,,,misspelling,fuzzyWORMS,,
"""Gecarcinucidae""","""Sayamia""",NA,"""Sayamia melanodactylus""","""melanodactylus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440779,exact,Checked by Taxonomic Editor,accepted,Sayamia melanodactylus,"P.K.L. Ng, 1997",440779,Sayamia melanodactylus,"P.K.L. Ng, 1997",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sayamia,,melanodactylus,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Gubernatoriana""",NA,"""Gubernatoriana longipes""","""longipes""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1262120,exact,Checked by Taxonomic Editor,accepted,Gubernatoriana longipes,"Pati & Thackeray, 2018",1262120,Gubernatoriana longipes,"Pati & Thackeray, 2018",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Gubernatoriana,,longipes,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Chasmocarcinidae""","""Australocarcinus""",NA,"""Australocarcinus kanaka""","""kanaka""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",410822,exact,Checked by Taxonomic Editor,accepted,Australocarcinus kanaka,"Davie & Guinot, 1996",410822,Australocarcinus kanaka,"Davie & Guinot, 1996",Animalia,Arthropoda,Malacostraca,Decapoda,Chasmocarcinidae,Australocarcinus,,kanaka,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Parathelphusa""",NA,"""Parathelphusa reticulata""","""reticulata""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440730,exact,Checked by Taxonomic Editor,accepted,Parathelphusa reticulata,"P.K.L. Ng, 1990",440730,Parathelphusa reticulata,"P.K.L. Ng, 1990",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Parathelphusa,,reticulata,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Sodhiana""",NA,"""Sodhiana blanfordi""","""blanfordi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",877914,exact,Checked by Taxonomic Editor,accepted,Sodhiana blanfordi,"(Alcock, 1909)",877914,Sodhiana blanfordi,"(Alcock, 1909)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sodhiana,,blanfordi,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Austrothelphusa""",NA,"""Austrothelphusa tigrina""","""tigrina""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440599,exact,Checked by Taxonomic Editor,accepted,Austrothelphusa tigrina,"(Short, 1994)",440599,Austrothelphusa tigrina,"(Short, 1994)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,,tigrina,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Austrothelphusa""",NA,"""Austrothelphusa valentula""","""valentula""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440601,exact,Checked by Taxonomic Editor,accepted,Austrothelphusa valentula,"(Riek, 1951)",440601,Austrothelphusa valentula,"(Riek, 1951)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,,valentula,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Austrothelphusa""",NA,"""Austrothelphusa gilbertensis""","""gilbertensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1054076,exact,Checked by Taxonomic Editor,accepted,Austrothelphusa gilbertensis,"Naser, Davie & Waltham, 2018",1054076,Austrothelphusa gilbertensis,"Naser, Davie & Waltham, 2018",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,,gilbertensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Liotelphusa""",NA,"""Liotelphusa quadrata""","""quadrata""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440551,exact,Checked by Taxonomic Editor,accepted,Liotelphusa quadrata,"(Alcock, 1909)",440551,Liotelphusa quadrata,"(Alcock, 1909)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Liotelphusa,,quadrata,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Inglethelphusa""",NA,"""Inglethelphusa fronto""","""fronto""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440545,exact,Checked by Taxonomic Editor,accepted,Inglethelphusa fronto,"(Alcock, 1909)",440545,Inglethelphusa fronto,"(Alcock, 1909)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Inglethelphusa,,fronto,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Geelvinkia""",NA,"""Geelvinkia darnei""","""darnei""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440642,exact,Checked by Taxonomic Editor,accepted,Geelvinkia darnei,"P.K.L. Ng & Guinot, 1998",440642,Geelvinkia darnei,"P.K.L. Ng & Guinot, 1998",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Geelvinkia,,darnei,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Somanniathelphusa""",NA,"""Somanniathelphusa sinensis""","""sinensis""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",440817,exact,Checked by Taxonomic Editor,accepted,Somanniathelphusa sinensis,"(H. Milne Edwards, 1853)",440817,Somanniathelphusa sinensis,"(H. Milne Edwards, 1853)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Somanniathelphusa,,sinensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Holthuisana""",NA,"""Holthuisana vanheurni""","""vanheurni""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440660,exact,Checked by Taxonomic Editor,accepted,Holthuisana vanheurni,"(J. Roux, 1927)",440660,Holthuisana vanheurni,"(J. Roux, 1927)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Holthuisana,,vanheurni,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Arcithelphusa""",NA,"""Arcithelphusa tumpikkai""","""tumpikkai""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1516287,exact,Checked by Taxonomic Editor,accepted,Arcithelphusa tumpikkai,"Pati, Sujila & Sudha Devi, 2019",1516287,Arcithelphusa tumpikkai,"Pati, Sujila & Sudha Devi, 2019",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Arcithelphusa,,tumpikkai,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Irmengardia""",NA,"""Irmengardia johnsoni""","""johnsoni""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440663,exact,Checked by Taxonomic Editor,accepted,Irmengardia johnsoni,"P.K.L. Ng & C.M. Yang, 1985",440663,Irmengardia johnsoni,"P.K.L. Ng & C.M. Yang, 1985",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Irmengardia,,johnsoni,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Niasathelphusa""",NA,"""Niasathelphusa wirzi""","""wirzi""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",440679,exact,Checked by Taxonomic Editor,accepted,Niasathelphusa wirzi,"(J. Roux, 1930)",440679,Niasathelphusa wirzi,"(J. Roux, 1930)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Niasathelphusa,,wirzi,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Sayamia""",NA,"""Sayamia bangkokensis""","""bangkokensis""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",440776,exact,Checked by Taxonomic Editor,accepted,Sayamia bangkokensis,"(Naiyanetr, 1982)",440776,Sayamia bangkokensis,"(Naiyanetr, 1982)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sayamia,,bangkokensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Parathelphusa""",NA,"""Parathelphusa pulcherrima""","""pulcherrima""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440727,exact,Checked by Taxonomic Editor,accepted,Parathelphusa pulcherrima,"(de Man, 1902)",440727,Parathelphusa pulcherrima,"(de Man, 1902)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Parathelphusa,,pulcherrima,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Parathelphusa""",NA,"""Parathelphusa maculata""","""maculata""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",440709,exact,Checked by Taxonomic Editor,accepted,Parathelphusa maculata,"de Man, 1879",440709,Parathelphusa maculata,"de Man, 1879",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Parathelphusa,,maculata,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Ethusidae""","""Ethusa""",NA,"""Ethusa abyssicola""","""abyssicola""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",209493,,,accepted,Ethusina abyssicola,"SI Smith, 1884",209493,Ethusina abyssicola,"SI Smith, 1884",Animalia,Arthropoda,Malacostraca,Decapoda,Ethusidae,Ethusina,,abyssicola,,1,0,0,0,,,synonym,by hand,genus name change,https://www.marinespecies.org/aphia.php?p=taxdetails&id=209493
"""Gecarcinucidae""","""Parathelphusa""",NA,"""Parathelphusa bogorensis""","""bogorensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440699,exact,Checked by Taxonomic Editor,accepted,Parathelphusa bogorensis,"Bott, 1970",440699,Parathelphusa bogorensis,"Bott, 1970",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Parathelphusa,,bogorensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Sayamia""",NA,"""Sayamia bangkokensis""","""bangkokensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440776,exact,Checked by Taxonomic Editor,accepted,Sayamia bangkokensis,"(Naiyanetr, 1982)",440776,Sayamia bangkokensis,"(Naiyanetr, 1982)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sayamia,,bangkokensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Sundathelphusa""",NA,"""Sundathelphusa subquadratus""","""subquadrata""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",440854,exact,Checked by Taxonomic Editor,accepted,Sundathelphusa subquadratus,"(Gerstaecker, 1856)",440854,Sundathelphusa subquadratus,"(Gerstaecker, 1856)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sundathelphusa,,subquadratus,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Somanniathelphusa""",NA,"""Somanniathelphusa taiwanensis""","""taiwanensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440818,exact,Checked by Taxonomic Editor,accepted,Somanniathelphusa taiwanensis,"Bott, 1968",440818,Somanniathelphusa taiwanensis,"Bott, 1968",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Somanniathelphusa,,taiwanensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Sundathelphusa""",NA,"""Sundathelphusa grapsoides""","""grapsoides""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",440840,exact,Checked by Taxonomic Editor,accepted,Sundathelphusa grapsoides,"(H. Milne Edwards, 1853)",440840,Sundathelphusa grapsoides,"(H. Milne Edwards, 1853)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sundathelphusa,,grapsoides,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Parathelphusa""",NA,"""Parathelphusa nana""","""nana""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440716,exact,Checked by Taxonomic Editor,accepted,Parathelphusa nana,"P.K.L. Ng & Takeda, 1993",440716,Parathelphusa nana,"P.K.L. Ng & Takeda, 1993",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Parathelphusa,,nana,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Euryplacidae""","""Stoaplax""",NA,"""Stoaplax nandachare""","""nandachare""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Calappidae""","""Calappilia""",NA,"""Calappilia hondoensis""","""hondoensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Aethridae""","""Hepatella""",NA,"""Hepatella amazonica""","""amazonica""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Mathildellidae""","""Tehuacana""",NA,"""Tehuacana schweitzerae""","""schweitzerae""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Calappidae""","""Calappa""",NA,"""Calappa zurcheri""","""zurcheri""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Cheiragonidae""","""Karasawaia""",NA,"""Karasawaia markgrafi""","""markgrafi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Gecarcinucidae""","""Oziotelphusa""",NA,"""Oziotelphusa ravi""","""ravi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1049467,exact,Checked by Taxonomic Editor,accepted,Oziotelphusa ravi,"Raj, A.B. Kumar & P.K.L. Ng, 2017",1049467,Oziotelphusa ravi,"Raj, A.B. Kumar & P.K.L. Ng, 2017",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Oziotelphusa,,ravi,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Cylindrotelphusa""",NA,"""Cylindrotelphusa steniops""","""steniops""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",440536,exact,Checked by Taxonomic Editor,accepted,Cylindrotelphusa steniops,"(Alcock, 1909)",440536,Cylindrotelphusa steniops,"(Alcock, 1909)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Cylindrotelphusa,,steniops,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Barytelphusa""",NA,"""Barytelphusa jacquemontii""","""jacquemontii""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",440534,exact,Checked by Taxonomic Editor,unaccepted,Barytelphusa jacquemontii,"(Rathbun, 1905)",440532,Barytelphusa cunicularis,"(Westwood in Sykes, 1836)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Barytelphusa,,jacquemontii,,0,0,1,,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Ceylonthelphusa""",NA,"""Ceylonthelphusa rugosa""","""rugosa""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440621,exact,Checked by Taxonomic Editor,accepted,Ceylonthelphusa rugosa,"(Kingsley, 1880)",440621,Ceylonthelphusa rugosa,"(Kingsley, 1880)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Ceylonthelphusa,,rugosa,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Sahyadriana""",NA,"""Sahyadriana pilosipes""","""pilosipes""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1262206,exact,Checked by Taxonomic Editor,accepted,Sahyadriana pilosipes,"(Alcock, 1909)",1262206,Sahyadriana pilosipes,"(Alcock, 1909)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sahyadriana,,pilosipes,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Oziotelphusa""",NA,"""Oziotelphusa hippocastanum""","""hippocastanum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440686,exact,Checked by Taxonomic Editor,accepted,Oziotelphusa hippocastanum,"(F. Müller, 1887)",440686,Oziotelphusa hippocastanum,"(F. Müller, 1887)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Oziotelphusa,,hippocastanum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Oziotelphusa""",NA,"""Oziotelphusa minneriyaensis""","""minneriyaensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440690,exact,Checked by Taxonomic Editor,accepted,Oziotelphusa minneriyaensis,"Bott, 1970",440690,Oziotelphusa minneriyaensis,"Bott, 1970",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Oziotelphusa,,minneriyaensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Sundathelphusa""",NA,"""Sundathelphusa philippina""","""philippina""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440850,exact,Checked by Taxonomic Editor,accepted,Sundathelphusa philippina,"(von Martens, 1868)",440850,Sundathelphusa philippina,"(von Martens, 1868)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sundathelphusa,,philippina,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Mekhongthelphusa""",NA,"""Mekhongthelphusa neisi""","""neisi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440675,exact,Checked by Taxonomic Editor,accepted,Mekhongthelphusa neisi,"(Rathbun, 1902)",440675,Mekhongthelphusa neisi,"(Rathbun, 1902)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Mekhongthelphusa,,neisi,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Holthuisana""",NA,"""Holthuisana boesemani""","""boesemani""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440653,exact,Checked by Taxonomic Editor,accepted,Holthuisana boesemani,"Bott, 1974",440653,Holthuisana boesemani,"Bott, 1974",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Holthuisana,,boesemani,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Holthuisana""",NA,"""Holthuisana subconvexa""","""subconvexa""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440658,exact,Checked by Taxonomic Editor,accepted,Holthuisana subconvexa,"(J. Roux, 1927)",440658,Holthuisana subconvexa,"(J. Roux, 1927)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Holthuisana,,subconvexa,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Geelvinkia""",NA,"""Geelvinkia holthuisi""","""holthuisi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440643,exact,Checked by Taxonomic Editor,accepted,Geelvinkia holthuisi,"Bott, 1974",440643,Geelvinkia holthuisi,"Bott, 1974",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Geelvinkia,,holthuisi,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Geelvinkia""",NA,"""Geelvinkia ambaiana""","""ambaiana""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440640,exact,Checked by Taxonomic Editor,accepted,Geelvinkia ambaiana,"Bott, 1974",440640,Geelvinkia ambaiana,"Bott, 1974",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Geelvinkia,,ambaiana,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinucidae""","""Rouxana""",NA,"""Rouxana roushdyi""","""roushdyi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",440766,exact,Checked by Taxonomic Editor,accepted,Rouxana roushdyi,"Bott, 1974",440766,Rouxana roushdyi,"Bott, 1974",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Rouxana,,roushdyi,,0,0,1,0,,not marine,,fuzzyWORMS,,
